time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
569200,2022-05-04 17:31:26,40.2705068259645,-7.50522605230891,131.889768,,,1985.900181659,46.259844,9.3056704,212.60499368,7367.5199208,13,4,15.319,2153.223021659,299.212608,23.1299596,1811.78155404,7.605596,-5.368656,0,324.6, -5.8, 8.2,0,0,1165,1024,1024,1024,21,0,0,0,325.3,-36.2,68,3.855,3.844,3.86,3.856,0,0,12.302,107.51,1985.900181659,131.889768,6,P-GPS,
569300,2022-05-04 17:31:26,40.2705098666472,-7.50522895166371,131.889768,,,1985.900181659,46.259844,9.1267152,212.366804696,7368.8978736,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,7.381902,-5.368656,0,324.6, -5.5, 8,0,0,1152,1024,1024,1024,19,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1985.900181659,131.889768,6,P-GPS,
569400,2022-05-04 17:31:26,40.2705127528492,-7.50523165997958,132.217852,,,1986.228265659,46.259844,8.9924988,212.140426736,7370.1774012,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,7.381902,-5.144962,0,324.6, -5.4, 7.8,0,0,1143,1024,1024,1024,18,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1986.228265659,132.217852,6,P-GPS,
569500,2022-05-04 17:31:26,40.2705157964762,-7.50523446053663,132.217852,,,1986.228265659,46.259844,8.8135436,211.898956912,7371.555354,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,7.158208,-5.144962,0,324.5, -5.4, 7.8,0,0,1130,1024,1024,1024,16,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1986.228265659,132.217852,6,P-GPS,
569600,2022-05-04 17:31:27,40.2705187691291,-7.50523708476214,132.217852,,,1986.228265659,46.259844,8.8135436,211.649284988,7372.8348816,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,7.158208,-5.144962,0,324.6, -4.9, 7.7,0,0,1122,1024,1024,1024,15,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1986.228265659,132.217852,6,P-GPS,
569700,2022-05-04 17:31:27,40.2705217830532,-7.50523984959482,132.217852,,,1986.228265659,46.259844,8.6793272,211.424875532,7374.180026,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,7.158208,-4.921268,0,324.7, -4.3, 7.8,0,0,1135,1024,1024,1024,17,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1986.228265659,132.217852,6,P-GPS,
569800,2022-05-04 17:31:27,40.2705245960144,-7.50524243140466,132.217852,,,1986.228265659,46.259844,8.500372,211.223103872,7375.4595536,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.6, -3.7, 7.6,0,0,1208,1024,1024,1024,28,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1986.228265659,132.217852,6,P-GPS,
569900,2022-05-04 17:31:27,40.2705274812263,-7.50524509240988,132.217852,,,1986.228265659,46.259844,8.3214168,211.026253472,7376.7390812,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,6.71082,-4.921268,0,324.6, -3.6, 7.6,0,0,1314,1024,1024,1024,44,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1986.228265659,132.217852,6,P-GPS,
570000,2022-05-04 17:31:27,40.2705301523434,-7.5052476084294,132.217852,,,1986.228265659,46.259844,8.3214168,210.861555304,7377.9201836,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,6.71082,-4.697574,0,324.6, -4.2, 8,0,0,1314,1024,1024,1024,44,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1986.228265659,132.217852,6,P-GPS,
570100,2022-05-04 17:31:27,40.2705328197347,-7.50525039466078,132.217852,,,1986.228265659,46.259844,8.0082452,210.759193096,7379.1669028,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,6.487126,-4.697574,0,324.4, -6.8, 8.1,0,0,1307,1024,1024,1024,43,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1986.228265659,132.217852,6,P-GPS,
570200,2022-05-04 17:31:27,40.2705354065375,-7.50525285243453,132.217852,,,1986.228265659,46.259844,8.0082452,210.617460808,7380.3480052,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,6.487126,-4.697574,0,324.2, -9.3, 7.9,0,0,1298,1024,1024,1024,42,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1986.228265659,132.217852,6,P-GPS,
570300,2022-05-04 17:31:27,40.2705381432093,-7.50525540090013,132.217852,,,1986.228265659,46.259844,8.0082452,210.463261328,7381.561916,13,4,15.342,2153.223021659,299.212608,23.1299596,1811.78155404,6.487126,-4.697574,0,324.1, -10.6, 7.8,0,0,1266,1024,1024,1024,37,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1986.228265659,132.217852,6,P-GPS,
570400,2022-05-04 17:31:27,40.2705407523153,-7.50525783282928,132.217852,,,1986.228265659,46.259844,8.1872004,210.323497544,7382.7430184,13,4,15.342,2153.223021659,299.212608,23.1299596,1811.78155404,6.71082,-4.697574,0,324.1, -10.9, 7.7,0,0,1258,1024,1024,1024,35,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1986.228265659,132.217852,6,P-GPS,
570500,2022-05-04 17:31:27,40.2705434090761,-7.50526037595082,132.217852,,,1986.228265659,46.259844,8.1872004,210.20177838,7383.9241208,13,4,15.342,2153.223021659,299.212608,23.1299596,1811.78155404,6.71082,-4.697574,0,324.2, -10.5, 7.6,0,0,1255,1024,1024,1024,35,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1986.228265659,132.217852,6,P-GPS,
570600,2022-05-04 17:31:27,40.2705460981973,-7.50526288959021,131.889768,,,1985.900181659,46.259844,8.1872004,210.072513284,7385.1380316,13,4,15.342,2153.223021659,299.212608,23.1299596,1811.78155404,6.71082,-4.697574,0,324.3, -10.2, 7.7,0,0,1246,1024,1024,1024,34,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1985.900181659,131.889768,6,P-GPS,
570700,2022-05-04 17:31:28,40.2705489997979,-7.5052655999494,132.217852,,,1986.228265659,46.259844,8.500372,209.940623516,7386.4503676,13,4,15.342,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.2, -9.9, 7.7,0,0,1244,1024,1024,1024,33,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1986.228265659,132.217852,6,P-GPS,
570800,2022-05-04 17:31:28,40.2705517452503,-7.50526814565315,132.545936,,,1986.556349659,46.259844,8.500372,209.818904352,7387.6642784,13,4,15.342,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.3, -9.3, 7.8,0,0,1252,1024,1024,1024,35,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1986.556349659,132.545936,6,P-GPS,
570900,2022-05-04 17:31:28,40.2705546672781,-7.50527081276587,132.545936,,,1986.556349659,46.259844,8.500372,209.688655004,7388.9766144,13,4,15.342,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.3, -8.8, 7.7,0,0,1258,1024,1024,1024,35,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1986.556349659,132.545936,6,P-GPS,
571000,2022-05-04 17:31:28,40.2705574147367,-7.50527333181669,132.545936,,,1986.556349659,46.259844,8.500372,209.575466024,7390.1905252,13,4,15.342,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.3, -8.7, 7.6,0,0,1256,1024,1024,1024,35,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1986.556349659,132.545936,6,P-GPS,
571100,2022-05-04 17:31:28,40.2705603329865,-7.50527600636169,132.545936,,,1986.556349659,46.259844,8.500372,209.462933212,7391.5028612,13,4,15.342,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.3, -8.4, 7.5,0,0,1249,1024,1024,1024,34,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1986.556349659,132.545936,6,P-GPS,
571200,2022-05-04 17:31:28,40.2705631199967,-7.50527856172068,132.545936,,,1986.556349659,46.259844,8.500372,209.363195676,7392.716772,13,4,15.342,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.3, -8.4, 7.4,0,0,1245,1024,1024,1024,33,0,0,0,325.3,-36.2,68,3.857,3.847,3.866,3.862,0,0,11.626,107.51,1986.556349659,132.545936,6,P-GPS,
571300,2022-05-04 17:31:28,40.2705661118262,-7.5052813067489,132.217852,,,1986.228265659,46.259844,8.500372,209.264442392,7394.0619164,13,4,15.346,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.2, -8.7, 7.4,0,0,1245,1024,1024,1024,33,0,0,0,325.3,-36.2,68,3.862,3.854,3.871,3.867,0,0,11.118,107.51,1986.228265659,132.217852,6,P-GPS,
571400,2022-05-04 17:31:28,40.2705688952408,-7.5052838869645,132.217852,,,1986.228265659,46.259844,8.500372,209.186030316,7395.3086356,13,4,15.346,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.3, -8.7, 7.6,0,0,1254,1024,1024,1024,35,0,0,0,325.3,-36.2,68,3.862,3.854,3.871,3.867,0,0,11.118,107.51,1986.228265659,132.217852,6,P-GPS,
571500,2022-05-04 17:31:28,40.2705718066381,-7.50528659858112,132.217852,,,1986.228265659,46.259844,8.500372,209.114836088,7396.6209716,13,4,15.346,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.3, -8.5, 7.7,0,0,1256,1024,1024,1024,35,0,0,0,325.3,-36.2,68,3.862,3.854,3.871,3.867,0,0,11.118,107.51,1986.228265659,132.217852,6,P-GPS,
571600,2022-05-04 17:31:28,40.2705745628773,-7.50528917390174,132.217852,,,1986.228265659,46.259844,8.500372,209.05676522,7397.8348824,13,4,15.346,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.3, -8.5, 7.8,0,0,1256,1024,1024,1024,35,0,0,0,325.3,-36.2,68,3.862,3.854,3.871,3.867,0,0,11.118,107.51,1986.228265659,132.217852,6,P-GPS,
571700,2022-05-04 17:31:29,40.2705774447542,-7.50529186874519,132.217852,,,1986.228265659,46.259844,8.500372,209.003943696,7399.1472184,13,4,15.346,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.3, -8.5, 7.7,0,0,1256,1024,1024,1024,35,0,0,0,325.3,-36.2,68,3.862,3.854,3.871,3.867,0,0,11.118,107.51,1986.228265659,132.217852,6,P-GPS,
571800,2022-05-04 17:31:29,40.2705801345268,-7.50529440371592,132.217852,,,1986.228265659,46.259844,8.500372,208.96654212,7400.3611292,13,4,15.346,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.3, -8.8, 7.7,0,0,1253,1024,1024,1024,35,0,0,0,325.3,-36.2,68,3.862,3.854,3.871,3.867,0,0,11.118,107.51,1986.228265659,132.217852,6,P-GPS,
571900,2022-05-04 17:31:29,40.2705830629902,-7.50529709079027,132.217852,,,1986.228265659,46.259844,8.500372,208.91732952,7401.6406568,13,4,15.346,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.2, -9.1, 7.7,0,0,1238,1024,1024,1024,32,0,0,0,325.3,-36.2,68,3.862,3.854,3.871,3.867,0,0,11.118,107.51,1986.228265659,132.217852,6,P-GPS,
572000,2022-05-04 17:31:29,40.2705858551593,-7.50529966732341,132.217852,,,1986.228265659,46.259844,8.500372,208.88124028,7402.887376,13,4,15.346,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.3, -8.9, 7.8,0,0,1231,1024,1024,1024,31,0,0,0,325.3,-36.2,68,3.862,3.854,3.871,3.867,0,0,11.118,107.51,1986.228265659,132.217852,6,P-GPS,
572100,2022-05-04 17:31:29,40.2705887981876,-7.50530240242695,132.217852,,,1986.228265659,46.259844,8.500372,208.855649728,7404.199712,13,4,15.346,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.3, -8.7, 7.8,0,0,1229,1024,1024,1024,31,0,0,0,325.3,-36.2,68,3.862,3.854,3.871,3.867,0,0,11.118,107.51,1986.228265659,132.217852,6,P-GPS,
572200,2022-05-04 17:31:29,40.2705916188871,-7.50530496863124,132.545936,,,1986.556349659,46.259844,8.500372,208.826450252,7405.4792396,13,4,15.346,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.3, -8.6, 7.6,0,0,1227,1024,1024,1024,31,0,0,0,325.3,-36.2,68,3.862,3.854,3.871,3.867,0,0,11.118,107.51,1986.556349659,132.545936,6,P-GPS,
572300,2022-05-04 17:31:29,40.2705945715817,-7.50530766841458,132.545936,,,1986.556349659,46.259844,8.500372,208.806765212,7406.7915756,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.2, -8.5, 7.7,0,0,1228,1024,1024,1024,31,0,0,0,325.3,-36.2,68,3.862,3.856,3.872,3.866,0,0,11.104,107.51,1986.556349659,132.545936,6,P-GPS,
572400,2022-05-04 17:31:29,40.2705973750458,-7.50531025996947,132.87402,,,1986.884433659,46.259844,8.500372,208.80250012,7408.0382948,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.3, -8.2, 8,0,0,1231,1024,1024,1024,31,0,0,0,325.3,-36.2,68,3.862,3.856,3.872,3.866,0,0,11.104,107.51,1986.884433659,132.87402,6,P-GPS,
572500,2022-05-04 17:31:29,40.2706003116905,-7.50531300717573,132.87402,,,1986.884433659,46.259844,8.500372,208.813326892,7409.3506308,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.3, -7.6, 8.1,0,0,1234,1024,1024,1024,32,0,0,0,325.3,-36.2,68,3.862,3.856,3.872,3.866,0,0,11.104,107.51,1986.884433659,132.87402,6,P-GPS,
572600,2022-05-04 17:31:30,40.2706030926169,-7.50531561597532,132.545936,,,1986.556349659,46.259844,8.500372,208.832683848,7410.59735,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.3, -7.4, 7.9,0,0,1234,1024,1024,1024,32,0,0,0,325.3,-36.2,68,3.862,3.856,3.872,3.866,0,0,11.104,107.51,1986.556349659,132.545936,6,P-GPS,
572700,2022-05-04 17:31:30,40.2706060034149,-7.50531835132585,132.87402,,,1986.884433659,46.259844,8.500372,208.862211408,7411.909686,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.4, -7.5, 8.3,0,0,1228,1024,1024,1024,31,0,0,0,325.3,-36.2,68,3.862,3.856,3.872,3.866,0,0,11.104,107.51,1986.884433659,132.87402,6,P-GPS,
572800,2022-05-04 17:31:30,40.2706087674836,-7.50532096138287,132.87402,,,1986.884433659,46.259844,8.500372,208.90092532,7413.1564052,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.4, -7.5, 8.3,0,0,1222,1024,1024,1024,30,0,0,0,325.3,-36.2,68,3.862,3.856,3.872,3.866,0,0,11.104,107.51,1986.884433659,132.87402,6,P-GPS,
572900,2022-05-04 17:31:30,40.2706116752593,-7.50532371867099,132.87402,,,1986.884433659,46.259844,8.500372,208.952106424,7414.4687412,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.5, -7.5, 8.1,0,0,1209,1024,1024,1024,28,0,0,0,325.3,-36.2,68,3.862,3.856,3.872,3.866,0,0,11.104,107.51,1986.884433659,132.87402,6,P-GPS,
573000,2022-05-04 17:31:30,40.2706143834007,-7.50532632214897,132.87402,,,1986.884433659,46.259844,8.500372,209.015426636,7415.682652,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0,324.4, -7.7, 7.7,0,0,1204,1024,1024,1024,27,0,0,0,325.3,-36.2,68,3.862,3.856,3.872,3.866,0,0,11.104,107.51,1986.884433659,132.87402,6,P-GPS,
573100,2022-05-04 17:31:30,40.2706172963874,-7.50532900401399,132.545936,,,1986.556349659,46.259844,8.500372,209.063654984,7416.9621796,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.921268,0.223694,324.5, -6.4, 7.5,0,0,1206,1024,1024,1024,28,0,0,0,325.3,-36.2,68,3.862,3.856,3.872,3.866,0,0,11.104,107.51,1986.556349659,132.545936,6,P-GPS,
573200,2022-05-04 17:31:30,40.2706201092313,-7.50533156134893,132.87402,,,1986.884433659,46.259844,8.3661556,209.110570996,7418.2417072,13,4,15.356,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.697574,0,324.7, -5.4, 7.5,0,0,1207,1024,1024,1024,28,0,0,0,325.3,-36.2,68,3.862,3.856,3.872,3.866,0,0,11.104,107.51,1986.884433659,132.87402,6,P-GPS,
573300,2022-05-04 17:31:30,40.2706231038616,-7.50533423598375,132.87402,,,1986.884433659,46.259844,8.3661556,209.157158924,7419.5540432,13,4,15.349,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.697574,0,324.6, -5.9, 7.6,0,0,1196,1024,1024,1024,26,0,0,0,325.3,-36.2,68,3.862,3.857,3.872,3.866,0,0,11.202,107.51,1986.884433659,132.87402,6,P-GPS,
573400,2022-05-04 17:31:30,40.2706258962914,-7.50533669467812,132.87402,,,1986.884433659,46.259844,8.3661556,209.199809844,7420.767954,13,4,15.349,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.697574,0,324.5, -6.9, 6.9,0,0,1186,1024,1024,1024,25,0,0,0,325.3,-36.2,68,3.862,3.857,3.872,3.866,0,0,11.202,107.51,1986.884433659,132.87402,6,P-GPS,
573500,2022-05-04 17:31:30,40.2706287624831,-7.50533913738522,132.87402,,,1986.884433659,46.259844,8.3661556,209.231633992,7422.0146732,13,4,15.349,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.697574,0,324.4, -6.7, 6.2,0,0,1125,1024,1024,1024,15,0,0,0,325.3,-36.2,68,3.862,3.857,3.872,3.866,0,0,11.202,107.51,1986.884433659,132.87402,6,P-GPS,
573600,2022-05-04 17:31:30,40.2706314706375,-7.50534152604545,132.87402,,,1986.884433659,46.259844,8.3661556,209.28806444,7423.228584,13,4,15.349,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.697574,0.223694,324.5, -6.2, 6.3,0,0,1086,1024,1024,1024,9,0,0,0,325.3,-36.2,68,3.862,3.857,3.872,3.866,0,0,11.202,107.51,1986.884433659,132.87402,6,P-GPS,
573700,2022-05-04 17:31:31,40.2706343116991,-7.50534403528385,132.545936,,,1986.556349659,46.259844,8.2543086,209.35532166,7424.4753032,13,4,15.349,2153.223021659,299.212608,23.1299596,1811.78155404,6.934514,-4.47388,0.223694,324.6, -4.9, 6.8,0,0,1069,1024,1024,1024,7,0,0,0,325.3,-36.2,68,3.862,3.857,3.872,3.866,0,0,11.202,107.51,1986.556349659,132.545936,6,P-GPS,
573800,2022-05-04 17:31:31,40.2706369625584,-7.50534636693328,132.217852,,,1986.228265659,46.259844,8.0753534,209.422250796,7425.6235972,13,4,15.349,2153.223021659,299.212608,23.1299596,1811.78155404,6.71082,-4.47388,0.223694,324.5, -4, 6.4,0,0,1067,1024,1024,1024,7,0,0,0,325.3,-36.2,68,3.862,3.857,3.872,3.866,0,0,11.202,107.51,1986.228265659,132.217852,6,P-GPS,
573900,2022-05-04 17:31:31,40.2706395371284,-7.50534860169356,132.217852,,,1986.228265659,46.259844,7.8740288,209.486227176,7426.7718912,13,4,15.349,2153.223021659,299.212608,23.1299596,1811.78155404,6.487126,-4.47388,0,324.5, -3.6, 6.1,0,0,1052,1024,1024,1024,4,0,0,0,325.3,-36.2,68,3.862,3.857,3.872,3.866,0,0,11.202,107.51,1986.228265659,132.217852,6,P-GPS,
574000,2022-05-04 17:31:31,40.270642110135,-7.5053508993925,132.217852,,,1986.228265659,46.259844,7.8740288,209.5718571,7427.8873768,13,4,15.349,2153.223021659,299.212608,23.1299596,1811.78155404,6.487126,-4.47388,0.223694,324.6, -3, 6.6,0,0,1024,1024,1024,1024,0,0,0,0,325.3,-36.2,68,3.862,3.857,3.872,3.866,0,0,11.202,107.51,1986.228265659,132.217852,6,P-GPS,
574100,2022-05-04 17:31:31,40.2706448324114,-7.50535334764574,132.217852,,,1986.228265659,46.259844,7.5608572,209.67356314,7429.1012876,13,4,15.349,2153.223021659,299.212608,23.1299596,1811.78155404,6.263432,-4.250186,0,324.8, -0.8, 7.2,0,0,1024,1024,1024,1024,0,0,0,0,325.3,-36.2,68,3.862,3.857,3.872,3.866,0,0,11.202,107.51,1986.228265659,132.217852,6,P-GPS,
574200,2022-05-04 17:31:31,40.270647307998,-7.50535557865619,132.545936,,,1986.556349659,46.259844,7.0687304,209.772644508,7430.1839648,13,4,15.349,2153.223021659,299.212608,23.1299596,1811.78155404,5.816044,-4.026492,0,325.3, 11.7, 6.9,0,0,1041,1024,1024,1024,3,0,0,0,325.3,-36.2,68,3.862,3.857,3.872,3.866,0,0,11.202,107.51,1986.556349659,132.545936,6,P-GPS,
574300,2022-05-04 17:31:31,40.2706497565003,-7.50535776691416,132.217852,,,1986.228265659,46.259844,6.151585,209.87205396,7431.266642,13,4,15.321,2153.223021659,299.212608,23.1299596,1811.78155404,5.144962,-3.35541,0,326.2, 21.7, 6.7,0,0,1139,1024,1024,1024,17,0,0,0,325.3,-36.2,67,3.862,3.857,3.872,3.866,0,0,11.004,107.51,1986.228265659,132.217852,6,P-GPS,
574400,2022-05-04 17:31:31,40.2706516293933,-7.50535942009248,132.545936,,,1986.556349659,46.259844,5.033115,209.946857112,7432.086852,13,4,15.321,2153.223021659,299.212608,23.1299596,1811.78155404,4.250186,-2.684328,0,326.3, 22.6, 7,0,0,1171,1024,1024,1024,22,0,0,0,325.2,-36.2,67,3.862,3.857,3.872,3.866,0,0,11.004,107.51,1986.556349659,132.545936,6,P-GPS,
574500,2022-05-04 17:31:31,40.2706531964254,-7.50536074438655,132.545936,,,1986.556349659,46.259844,5.033115,209.997382048,7432.7758284,13,4,15.321,2153.223021659,299.212608,23.1299596,1811.78155404,3.35541,-2.013246,0,325.9, 18.4, 6.4,0,0,1157,1024,1024,1024,20,0,0,0,325.2,-36.2,67,3.862,3.857,3.872,3.866,0,0,11.004,107.51,1986.556349659,132.545936,6,P-GPS,
574600,2022-05-04 17:31:31,40.2706544125865,-7.50536168599651,132.87402,,,1986.884433659,46.259844,3.1093466,210.017067088,7433.3007628,12,4,15.321,2153.223021659,299.212608,23.1299596,1811.78155404,2.684328,-1.565858,0,325.4, 10.6, 6.1,0,0,1118,1024,1024,1024,14,0,0,0,325.2,-36.2,67,3.862,3.857,3.872,3.866,0,0,11.004,107.51,1986.884433659,132.87402,6,P-GPS,
574700,2022-05-04 17:31:32,40.2706553792569,-7.50536212706111,132.545936,,,1986.556349659,46.259844,2.3040482,209.958011968,7433.6616552,12,4,15.321,2153.223021659,299.212608,23.1299596,1811.78155404,2.013246,-1.11847,0,325, 4, 5.9,0,0,1066,1024,1024,1024,6,0,0,0,325.2,-36.2,67,3.862,3.857,3.872,3.866,0,0,11.004,107.51,1986.556349659,132.545936,6,P-GPS,
574800,2022-05-04 17:31:32,40.2706562010609,-7.50536266301647,132.545936,,,1986.556349659,46.259844,1.9908766,209.948169448,7433.9897392,12,4,15.321,2153.223021659,299.212608,23.1299596,1811.78155404,1.789552,-0.894776,0.223694,324.8, 0.3, 5.8,0,0,1024,1024,1024,1024,0,0,0,0,325.2,-36.2,67,3.862,3.857,3.872,3.866,0,0,11.004,107.51,1986.556349659,132.545936,6,P-GPS,
574900,2022-05-04 17:31:32,40.2706568534807,-7.50536308405208,132.545936,,,1986.556349659,46.259844,1.8119214,209.93931118,7434.2522064,12,4,15.321,2153.223021659,299.212608,23.1299596,1811.78155404,1.565858,-0.894776,0.223694,324.7, -1.4, 6,0,0,1024,1024,1024,1024,0,0,0,0,325.2,-36.2,67,3.862,3.857,3.872,3.866,0,0,11.004,107.51,1986.556349659,132.545936,6,P-GPS,
575000,2022-05-04 17:31:32,40.2706574208176,-7.50536348999858,132.545936,,,1986.556349659,46.259844,1.8119214,209.941935852,7434.5146736,13,4,15.321,2153.223021659,299.212608,23.1299596,1811.78155404,1.565858,-0.894776,0.223694,324.7, -0.6, 6.3,0,0,1024,1024,1024,1024,0,0,0,0,325.2,-37.2,67,3.862,3.857,3.872,3.866,0,0,11.004,107.51,1986.556349659,132.545936,6,P-GPS,
575100,2022-05-04 17:31:32,40.270657984142,-7.50536395068801,132.545936,,,1986.556349659,46.259844,1.8119214,209.958668136,7434.7443324,13,4,15.321,2153.223021659,299.212608,23.1299596,1811.78155404,1.565858,-0.894776,0,324.9, 2.9, 6.4,0,0,1024,1024,1024,1024,0,0,0,0,325.2,-42.3,67,3.862,3.857,3.872,3.866,0,0,11.004,107.51,1986.556349659,132.545936,6,P-GPS,
575200,2022-05-04 17:31:32,40.2706579114222,-7.50536431751958,132.87402,,,1986.884433659,46.259844,1.4316416,210.061358428,7434.8427576,13,4,15.321,2153.223021659,299.212608,23.1299596,1811.78155404,1.11847,-0.894776,0,325.1, 5, 6.8,0,0,1024,1024,1024,1024,0,0,0,0,325.2,-42.3,67,3.862,3.857,3.872,3.866,0,0,11.004,107.51,1986.884433659,132.87402,6,P-GPS,
575300,2022-05-04 17:31:32,40.2706582618633,-7.50536470812997,132.87402,,,1986.884433659,46.259844,1.2974252,210.097775752,7435.0067996,13,4,15.358,2153.223021659,299.212608,23.1299596,1811.78155404,1.11847,-0.671082,0,325.2, 5.1, 7.4,0,0,1024,1024,1024,1024,0,0,0,0,325.1,-45.6,67,3.862,3.852,3.867,3.862,0,0,11.004,107.51,1986.884433659,132.87402,6,P-GPS,
