,altitude_above_seaLevel(feet), compass_heading(degrees),latitude,longitude
3632,2151.254517659,217.5,40.2717921251282,-7.50042818743579
3633,2151.254517659,217.5,40.2717875407848,-7.50043273680289
3634,2150.926433659,217.5,40.2717832275187,-7.50043702714024
3635,2151.254517659,217.5,40.2717787348892,-7.50044150213958
3636,2151.254517659,217.5,40.2717744894706,-7.50044571307947
3637,2151.254517659,217.5,40.2717702850106,-7.50044983599954
3638,2151.254517659,217.5,40.2717660125988,-7.50045403256885
3639,2151.254517659,217.5,40.271761412935,-7.50045856864316
3640,2151.254517659,217.5,40.2717570744475,-7.50046285538787
3641,2151.254517659,217.5,40.2717525756691,-7.50046731350177
3642,2151.254517659,217.5,40.2717480978389,-7.50047180215317
3643,2151.254517659,217.4,40.2717435912439,-7.50047613308741
3644,2151.254517659,217.4,40.271739322063,-7.50048026319278
3645,2151.582601659,217.4,40.2717348618461,-7.5004846340054
3646,2151.582601659,217.4,40.2717306310183,-7.50048868794667
3647,2151.582601659,217.4,40.27172622312,-7.50049305301105
3648,2151.582601659,217.4,40.2717219608177,-7.50049725892124
3649,2151.582601659,217.4,40.2717173855414,-7.50050174613557
3650,2151.582601659,217.4,40.2717130368404,-7.50050605084351
3651,2151.582601659,217.4,40.2717084827209,-7.50051061889237
3652,2151.254517659,217.4,40.2717042579379,-7.50051484096946
3653,2151.254517659,217.4,40.2716999901118,-7.50051906987257
3654,2151.254517659,217.4,40.2716961193656,-7.50052295675583
3655,2151.254517659,217.5,40.2716917001073,-7.50052732864624
3656,2151.254517659,217.4,40.2716875110719,-7.50053147132586
3657,2151.254517659,217.4,40.2716831222981,-7.50053580082305
3658,2151.254517659,217.5,40.2716789487915,-7.50053990757622
3659,2151.254517659,217.5,40.2716745591318,-7.50054420402107
3660,2151.254517659,217.4,40.2716703829156,-7.50054829065542
3661,2151.254517659,217.4,40.2716659851788,-7.5005525939263
3662,2151.254517659,217.4,40.2716618199057,-7.50055667337536
3663,2151.254517659,217.4,40.2716575077338,-7.50056093317523
3664,2151.254517659,217.4,40.2716533778956,-7.50056498639798
3665,2151.582601659,217.5,40.2716490428996,-7.5005692487127
3666,2151.254517659,217.5,40.271644939377,-7.50057329439089
3667,2151.254517659,217.4,40.2716408107374,-7.50057747658961
3668,2151.254517659,217.4,40.2716367166989,-7.50058150717869
3669,2151.254517659,217.4,40.2716323889461,-7.50058575009312
3670,2151.254517659,217.4,40.2716282613486,-7.50058979577131
3671,2151.254517659,217.3,40.271623850897,-7.50059403257825
3672,2151.254517659,217.4,40.2716196917728,-7.5005980908307
3673,2151.254517659,217.4,40.2716153150365,-7.50060236104924
3674,2151.254517659,217.4,40.2716111725355,-7.50060642289434
3675,2151.254517659,217.4,40.2716068510881,-7.5006106949092
3676,2151.254517659,217.4,40.2716027972787,-7.50061474705415
3677,2151.254517659,217.4,40.2715985077227,-7.50061900397991
3678,2151.254517659,217.4,40.2715944152475,-7.50062305073589
3679,2151.254517659,217.4,40.2715900894228,-7.50062730263194
3680,2150.926433659,217.4,40.2715860309756,-7.50063129909088
3681,2151.254517659,217.4,40.2715817348016,-7.50063554739429
3682,2151.254517659,217.4,40.2715776286736,-7.50063958947983
3683,2151.254517659,217.4,40.2715732814837,-7.50064384245367
3684,2151.254517659,217.5,40.2715691505512,-7.50064789495789
3685,2151.254517659,217.4,40.2715648163889,-7.5006521644579
3686,2151.254517659,217.4,40.2715607383482,-7.5006561867839
3687,2151.254517659,217.5,40.2715565216423,-7.50066035245645
3688,2151.254517659,217.5,40.2715526917505,-7.50066416569047
3689,2151.254517659,217.5,40.2715483941174,-7.50066840213814
3690,2151.254517659,217.5,40.2715442738154,-7.50067245967206
3691,2150.926433659,217.4,40.2715398891062,-7.50067677228382
3692,2151.254517659,217.4,40.2715357451982,-7.50068086682199
3693,2150.926433659,217.5,40.2715314247409,-7.50068528397974
3694,2150.926433659,217.5,40.2715272635844,-7.50068941731848
3695,2151.254517659,217.4,40.2715227910174,-7.50069381112403
3696,2151.254517659,217.4,40.2715186116745,-7.50069792075131
3697,2150.926433659,217.4,40.2715143351461,-7.50070206846064
3698,2150.926433659,217.4,40.2715102016081,-7.50070611773147
3699,2151.254517659,217.4,40.2715057439966,-7.50071046626969
3700,2151.254517659,217.4,40.271501535003,-7.50071460715299
3701,2151.254517659,217.4,40.2714970715553,-7.50071905844086
3702,2151.254517659,217.4,40.2714929121185,-7.50072319249814
3703,2151.254517659,217.4,40.2714885363722,-7.50072753564738
3704,2151.254517659,217.4,40.2714843732877,-7.50073164383761
3705,2151.254517659,217.4,40.2714800786249,-7.50073583789206
3706,2151.254517659,217.4,40.2714759161136,-7.50073992165229
3707,2151.254517659,217.4,40.2714715425039,-7.50074423103067
3708,2150.926433659,217.4,40.2714673853078,-7.50074834065795
3709,2151.254517659,217.5,40.2714630177429,-7.50075267051441
3710,2151.254517659,217.6,40.2714589433499,-7.50075675319685
3711,2150.926433659,217.7,40.2714545827677,-7.50076113981711
3712,2150.926433659,217.7,40.2714504158271,-7.50076529507099
3713,2151.254517659,217.7,40.2714460033952,-7.50076962887936
3714,2150.926433659,217.7,40.2714418229059,-7.5007737855703
3715,2151.254517659,217.7,40.2714374500257,-7.50077812620469
3716,2151.254517659,217.7,40.2714333288378,-7.50078219451655
3717,2151.254517659,217.7,40.2714290436591,-7.50078638138571
3718,2150.926433659,217.6,40.271424924295,-7.50079043748257
3719,2151.254517659,217.6,40.271420527392,-7.50079481583974
3720,2151.254517659,217.5,40.2714163970327,-7.50079893013747
3721,2151.254517659,217.5,40.2714121322291,-7.50080318490763
3722,2151.254517659,217.5,40.2714080014008,-7.50080740051796
3723,2151.254517659,217.5,40.2714035457696,-7.50081186653568
3724,2151.254517659,217.4,40.2713992910232,-7.50081608861277
3725,2151.254517659,217.4,40.2713948069919,-7.50082047846641
3726,2151.254517659,217.4,40.2713906063881,-7.50082461755339
3727,2150.926433659,217.4,40.2713863974987,-7.50082872610287
3728,2151.254517659,217.4,40.2713822408237,-7.50083288099749
3729,2151.254517659,217.4,40.2713777785745,-7.50083735635609
3730,2150.926433659,217.4,40.27137353227,-7.5008416208264
3731,2151.254517659,217.4,40.2713689425592,-7.50084633976638
3732,2151.254517659,217.4,40.271364747948,-7.50085054855067
3733,2151.254517659,217.4,40.2713604162349,-7.50085488451463
3734,2151.254517659,217.4,40.2713562800914,-7.50085901390146
3735,2151.254517659,217.4,40.2713521043962,-7.50086319214828
3736,2151.254517659,217.4,40.2713479056162,-7.50086736859877
3737,2151.254517659,217.4,40.2713434461288,-7.50087180551606
3738,2151.254517659,217.4,40.2713392130082,-7.50087602759315
3739,2151.254517659,217.4,40.2713347034429,-7.50088055468585
3740,2151.254517659,217.4,40.2713304790768,-7.50088477676294
3741,2151.254517659,217.4,40.2713260159938,-7.50088921619509
3742,2151.254517659,217.4,40.2713217850097,-7.50089344258335
3743,2151.254517659,217.4,40.2713173662725,-7.50089788560814
3744,2151.254517659,217.4,40.2713131193427,-7.50090212744478
3745,2151.254517659,217.4,40.2713086666296,-7.50090660495897
3746,2151.254517659,217.5,40.2713044236602,-7.50091084499929
3747,2151.254517659,217.5,40.2712999534902,-7.50091526610894
3748,2151.254517659,217.5,40.2712956480927,-7.5009194885453
3749,2151.254517659,217.5,40.2712912237276,-7.50092393588126
3750,2151.254517659,217.5,40.2712870007685,-7.50092816729923
3751,2151.254517659,217.5,40.2712825314323,-7.50093262397608
3752,2151.254517659,217.5,40.2712783639705,-7.50093683240111
3753,2150.926433659,217.5,40.2712740373121,-7.50094112489406
3754,2151.254517659,217.5,40.2712697243065,-7.50094540876465
3755,2151.254517659,217.5,40.2712649581506,-7.50095015249388
3756,2151.254517659,217.5,40.2712605644784,-7.50095454917354
3757,2151.254517659,217.5,40.2712562022808,-7.50095890022661
3758,2151.254517659,217.5,40.2712519945378,-7.50096307272519
3759,2151.254517659,217.4,40.2712474711373,-7.50096751898336
3760,2151.254517659,217.4,40.2712432068026,-7.50097174321604
3761,2151.254517659,217.4,40.2712388593783,-7.50097619234833
3762,2151.254517659,217.4,40.2712346516353,-7.50098041981439
3763,2151.254517659,217.5,40.2712302126012,-7.50098486391697
3764,2151.254517659,217.5,40.2712259844831,-7.50098905473804
3765,2151.254517659,217.6,40.2712215744483,-7.50099327861146
3766,2151.254517659,217.5,40.2712173509942,-7.50099745039151
3767,2151.254517659,217.4,40.2712129347322,-7.50100187976425
3768,2151.254517659,217.4,40.2712087220127,-7.50100608208179
3769,2151.254517659,217.4,40.2712043522852,-7.50101049636542
3770,2151.254517659,217.4,40.2712001226559,-7.50101469257546
3771,2151.254517659,217.4,40.2711956761701,-7.50101911548143
3772,2151.254517659,217.4,40.2711914486513,-7.50102333181029
3773,2151.254517659,217.4,40.2711869747294,-7.50102775615332
3774,2151.254517659,217.4,40.27118276868,-7.5010319854157
3775,2151.582601659,217.4,40.2711783734185,-7.50103643885917
3776,2151.582601659,217.4,40.2711741707041,-7.5010406929108
3777,2151.254517659,217.4,40.2711697189291,-7.50104518802896
3778,2151.254517659,217.4,40.2711655218427,-7.50104950315557
3779,2151.254517659,217.4,40.2711610873682,-7.50105399899225
3780,2151.582601659,217.4,40.2711568732938,-7.50105827388123
3781,2151.254517659,217.4,40.2711524482774,-7.50106275786218
3782,2151.582601659,217.4,40.2711482538486,-7.50106700544706
3783,2151.254517659,217.4,40.2711437288587,-7.50107142368259
3784,2151.254517659,217.4,40.271139452226,-7.50107565294497
3785,2151.254517659,217.4,40.2711350028741,-7.5010801462668
3786,2151.254517659,217.4,40.2711307245739,-7.50108430331701
3787,2151.254517659,217.4,40.2711263220691,-7.50108865868125
3788,2151.254517659,217.4,40.27112212183,-7.5010928081869
3789,2151.254517659,217.4,40.2711176785228,-7.50109719085524
3790,2151.254517659,217.4,40.2711135414413,-7.50110128000445
3791,2151.254517659,217.5,40.2711090876339,-7.50110578338568
3792,2151.254517659,217.5,40.2711048649093,-7.50111007156745
3793,2151.582601659,217.5,40.271100453207,-7.50111456596708
3794,2151.582601659,217.5,40.2710962423635,-7.50111883259297
3795,2151.582601659,217.5,40.2710918071855,-7.5011233726192
3796,2151.254517659,217.5,40.271087560907,-7.50112761768922
3797,2151.254517659,217.5,40.2710830856563,-7.50113207616238
3798,2151.254517659,217.5,40.2710788292685,-7.50113633452519
3799,2151.254517659,217.5,40.2710742941692,-7.50114088604788
3800,2151.254517659,217.5,40.2710700391623,-7.50114516021833
3801,2151.254517659,217.5,40.2710655668558,-7.50114962911017
3802,2151.254517659,217.5,40.2710613102856,-7.50115387956916
3803,2151.254517659,217.4,40.2710568555142,-7.50115830750484
3804,2151.254517659,217.4,40.2710526179903,-7.50116255508972
3805,2151.254517659,217.4,40.2710481962567,-7.50116702326303
3806,2151.254517659,217.4,40.2710439307236,-7.50117134557493
3807,2151.254517659,217.4,40.2710392793664,-7.50117618343147
3808,2151.254517659,217.4,40.2710349786849,-7.50118050394705
3809,2151.254517659,217.4,40.2710305303882,-7.50118490817127
3810,2151.254517659,217.4,40.2710263002899,-7.50118910222572
3811,2151.254517659,217.5,40.2710218493486,-7.50119352549097
3812,2151.254517659,217.5,40.2710177732752,-7.50119746985655
3813,2151.254517659,217.5,40.2710133175528,-7.50120196569324
3814,2151.582601659,217.5,40.2710090765765,-7.50120625423427
3815,2151.254517659,217.5,40.2710046129855,-7.50121077414168
3816,2151.254517659,217.5,40.271000385623,-7.5012151427987
3817,2151.254517659,217.5,40.2709958616232,-7.50121960378672
3818,2151.254517659,217.5,40.2709915848472,-7.50122385101233
3819,2151.582601659,217.5,40.2709871445104,-7.50122833391549
3820,2151.582601659,217.5,40.2709828116638,-7.50123269107605
3821,2151.254517659,217.5,40.270978103741,-7.50123739169354
3822,2151.582601659,217.5,40.2709737354335,-7.5012417316094
3823,2151.582601659,217.4,40.2709693261543,-7.50124608984776
3824,2151.582601659,217.3,40.2709653245984,-7.50124996128264
3825,2151.582601659,217.2,40.2709608298846,-7.50125436514759
3826,2151.582601659,217.2,40.2709565357429,-7.50125857572822
3827,2151.582601659,217.3,40.270951988997,-7.50126303635697
3828,2151.254517659,217.3,40.2709476733859,-7.50126729795316
3829,2151.582601659,217.4,40.2709431783724,-7.50127183726086
3830,2151.582601659,217.4,40.2709388833969,-7.50127612903527
3831,2151.582601659,217.5,40.2709343556191,-7.50128064355371
3832,2151.254517659,217.5,40.270930001199,-7.50128498131399
3833,2151.582601659,217.5,40.2709252087664,-7.50128976240673
3834,2151.254517659,217.5,40.2709208077663,-7.50129412747111
3835,2151.254517659,217.5,40.27091620011,-7.50129868330498
3836,2151.582601659,217.5,40.2709118677325,-7.50130294238632
3837,2151.582601659,217.5,40.2709075179892,-7.50130704051713
3838,2151.582601659,217.5,40.2709031861784,-7.50131129061686
3839,2151.582601659,217.6,40.2708985204323,-7.50131592081848
3840,2151.254517659,217.6,40.270894098829,-7.50132029127184
3841,2151.254517659,217.6,40.2708893165189,-7.50132498254844
3842,2151.254517659,217.6,40.270884964574,-7.50132929300461
3843,2151.582601659,217.6,40.2708804419877,-7.50133382404922
3844,2151.582601659,217.5,40.2708761145476,-7.5013381262423
3845,2151.582601659,217.5,40.2708715229282,-7.50134264399412
3846,2151.582601659,217.5,40.2708673362801,-7.50134684020416
3847,2151.582601659,217.4,40.2708629300071,-7.5013512817919
3848,2151.582601659,217.4,40.2708586520945,-7.50135557105146
3849,2151.582601659,217.4,40.2708540166635,-7.50136017107487
3850,2151.582601659,217.4,40.2708497135035,-7.50136454080969
3851,2151.582601659,217.4,40.2708450954708,-7.50136914262942
3852,2151.582601659,217.4,40.2708406877093,-7.50137349835292
3853,2151.582601659,217.4,40.2708360392703,-7.50137804017547
3854,2151.254517659,217.4,40.2708316197987,-7.50138238152839
3855,2151.254517659,217.5,40.2708269813136,-7.50138697903694
3856,2151.254517659,217.5,40.2708226189218,-7.50139129631914
3857,2151.254517659,217.4,40.2708181112396,-7.50139575443304
3858,2151.254517659,217.4,40.2708135758633,-7.50140021865444
3859,2151.254517659,217.5,40.2708088022059,-7.50140493076839
3860,2151.254517659,217.5,40.2708043447215,-7.50140932780732
3861,2151.254517659,217.5,40.2707997661314,-7.50141384268503
3862,2151.254517659,217.5,40.2707954657739,-7.50141810392195
3863,2151.254517659,217.5,40.270791466931,-7.50142218480807
3864,2151.254517659,217.5,40.270787208563,-7.50142641119633
3865,2151.254517659,217.5,40.2707826400025,-7.50143089338096
3866,2151.254517659,217.5,40.2707782717796,-7.50143520886684
3867,2151.254517659,217.5,40.2707735564669,-7.50143993068093
3868,2151.254517659,217.5,40.2707691399281,-7.50144434173117
3869,2151.254517659,217.5,40.2707644844999,-7.50144897480692
3870,2151.254517659,217.5,40.2707599985568,-7.50145345124331
3871,2151.254517659,217.5,40.2707549512858,-7.50145856321871
3872,2151.254517659,217.5,40.2707504171636,-7.50146306659995
3873,2151.254517659,217.5,40.2707456725552,-7.50146771656113
3874,2151.254517659,217.4,40.2707411713406,-7.50147213659299
3875,2151.254517659,217.5,40.2707364077381,-7.5014766676376
3876,2151.254517659,217.5,40.2707319988367,-7.50148103090566
3877,2151.254517659,217.5,40.270727480328,-7.50148554614263
3878,2151.254517659,217.5,40.2707230786373,-7.50148993599627
3879,2151.254517659,217.5,40.2707182844135,-7.5014946958924
3880,2151.254517659,217.5,40.2707138625237,-7.50149914646175
3881,2151.254517659,217.5,40.2707091316203,-7.50150382193071
3882,2151.254517659,217.5,40.270704627937,-7.50150826998521
3883,2151.254517659,217.5,40.270699889204,-7.50151294725049
3884,2151.254517659,217.4,40.270695269152,-7.50151744883541
3885,2151.254517659,217.4,40.2706859324879,-7.50152666361206
3886,2151.254517659,217.4,40.2706814109764,-7.50153113897067
3887,2151.254517659,217.4,40.2706772682539,-7.50153521339002
3888,2151.254517659,217.4,40.270672614656,-7.50153981700607
3889,2151.254517659,217.4,40.2706681814452,-7.50154421979323
3890,2151.582601659,217.4,40.270663505453,-7.50154889023249
3891,2151.254517659,217.4,40.2706589732588,-7.50155339684711
3892,2151.254517659,217.4,40.2706541785726,-7.50155809997944
3893,2151.254517659,217.4,40.2706496188382,-7.50156260515701
3894,2151.254517659,217.4,40.2706448377787,-7.50156737583108
3895,2151.254517659,217.4,40.2706402795946,-7.50157191657583
3896,2151.254517659,217.3,40.2706353512066,-7.50157685790056
3897,2151.254517659,217.4,40.2706307476996,-7.5015814352903
3898,2151.254517659,217.4,40.2706258799809,-7.50158629111007
3899,2151.254517659,217.4,40.2706213152699,-7.50159082466953
3900,2151.254517659,217.4,40.2706167004551,-7.50159542864485
3901,2151.254517659,217.4,40.2706121733938,-7.50159992663712
3902,2151.254517659,217.5,40.2706073097397,-7.50160478748659
3903,2151.254517659,217.5,40.2706027163942,-7.50160938571367
3904,2151.254517659,217.4,40.2705978878753,-7.50161432919399
3905,2151.254517659,217.4,40.2705933402957,-7.50161888143521
3906,2151.254517659,217.4,40.2705885503775,-7.50162365606119
3907,2151.254517659,217.4,40.2705839884935,-7.5016282215952
3908,2151.254517659,217.5,40.2705792728324,-7.50163293981664
3909,2151.254517659,217.5,40.2705746793436,-7.50163753193623
3910,2151.254517659,217.5,40.2705698183992,-7.50164236404454
3911,2151.254517659,217.4,40.2705652551604,-7.50164692383031
3912,2151.254517659,217.4,40.2705605567217,-7.50165166720027
3913,2151.254517659,217.4,40.2705561775361,-7.50165607429861
3914,2151.254517659,217.4,40.2705511986403,-7.50166102244937
3915,2151.254517659,217.3,40.2705465351935,-7.50166568175143
3916,2151.254517659,217.4,40.2705417474119,-7.50167050595592
3917,2151.254517659,217.4,40.2705370844602,-7.50167518968797
3918,2151.254517659,217.4,40.270532214657,-7.50168002467039
3919,2150.926433659,217.5,40.270527516531,-7.50168469618744
3920,2151.254517659,217.5,40.2705224996467,-7.50168969966495
3921,2151.254517659,217.5,40.2705177004008,-7.50169450985812
3922,2151.254517659,217.6,40.2705126261954,-7.50169962973734
3923,2151.254517659,217.6,40.2705078720769,-7.50170442663772
3924,2151.254517659,217.6,40.2705029999548,-7.50170933742497
3925,2151.254517659,217.5,40.2704985325207,-7.50171394750778
3926,2151.254517659,217.5,40.2704936869748,-7.5017188748212
3927,2151.254517659,217.5,40.2704890591454,-7.50172355891251
3928,2151.254517659,217.5,40.2704841601084,-7.50172847796284
3929,2151.254517659,217.5,40.270479505781,-7.50173315918004
3930,2151.254517659,217.5,40.2704746233932,-7.5017380394298
3931,2151.254517659,217.5,40.2704699761788,-7.5017427195692
3932,2151.254517659,217.4,40.2704650880068,-7.50174764364923
3933,2151.254517659,217.4,40.2704604361286,-7.50175235684097
3934,2151.582601659,217.3,40.2704555829225,-7.50175740558581
3935,2151.582601659,217.3,40.2704509074644,-7.50176214212975
3936,2151.254517659,217.3,40.2704459622057,-7.50176710572888
3937,2151.254517659,217.4,40.2704412506873,-7.50177181640577
3938,2151.254517659,217.4,40.2704362181961,-7.50177671066685
3939,2151.582601659,217.3,40.2704315530297,-7.50178137751346
3940,2151.582601659,217.3,40.2704267231951,-7.50178624554823
3941,2151.582601659,217.4,40.2704221037815,-7.50179091670602
3942,2151.254517659,217.4,40.2704173618828,-7.50179575851447
3943,2151.254517659,217.4,40.2704126602133,-7.50180052200325
3944,2151.254517659,217.4,40.2704076634697,-7.5018055563775
3945,2151.582601659,217.5,40.2704028979912,-7.50181036513362
3946,2151.582601659,217.4,40.2703978805337,-7.50181545375682
3947,2151.582601659,217.4,40.2703929356919,-7.50182048058652
3948,2151.582601659,217.4,40.270387984232,-7.50182557028752
3949,2151.254517659,217.3,40.2703832696391,-7.50183040706626
3950,2151.254517659,217.3,40.2703783015561,-7.50183546910389
3951,2151.254517659,217.4,40.270373543321,-7.50184038959128
3952,2151.254517659,217.4,40.2703684406894,-7.50184560395708
3953,2151.582601659,217.4,40.2703636840696,-7.50185042816157
3954,2151.582601659,217.4,40.2703588598629,-7.50185524733635
3955,2151.582601659,217.4,40.2703540949576,-7.50185996088736
3956,2151.254517659,217.4,40.2703488122853,-7.50186515477508
3957,2151.582601659,217.4,40.2703438418052,-7.50187010328511
3958,2151.254517659,217.4,40.2703387263545,-7.50187529609503
3959,2151.582601659,217.4,40.2703337992823,-7.50188036424016
3960,2151.582601659,217.4,40.2703287356291,-7.50188548483791
3961,2151.254517659,217.4,40.2703238900051,-7.50189039993633
3962,2151.254517659,217.4,40.2703187753361,-7.50189560603904
3963,2151.254517659,217.4,40.2703139904205,-7.5019004589847
3964,2151.254517659,217.4,40.270309267516,-7.50190530258947
3965,2151.254517659,217.4,40.2703046068833,-7.50191002548135
3966,2151.254517659,217.5,40.2702997424996,-7.50191498081741
3967,2151.254517659,217.5,40.2702950187613,-7.5019197816697
3968,2151.254517659,217.5,40.270289993774,-7.50192489508216
3969,2151.254517659,217.5,40.2702851353309,-7.5019298069472
3970,2151.254517659,217.5,40.2702800485929,-7.50193494443038
3971,2151.254517659,217.5,40.2702751979663,-7.50193983940999
3972,2151.254517659,217.5,40.2702699320214,-7.50194510766547
3973,2151.254517659,217.5,40.2702650495554,-7.50195002958992
3974,2151.582601659,217.5,40.2702598952306,-7.50195522707029
3975,2151.254517659,217.5,40.2702550801431,-7.50196010336814
3976,2151.582601659,217.4,40.2702503671396,-7.50196498685128
3977,2151.582601659,217.4,40.2702456291232,-7.50196983189311
3978,2151.254517659,217.4,40.2702405383206,-7.501975042307
3979,2151.582601659,217.4,40.2702356873814,-7.50197997860203
3980,2151.582601659,217.4,40.270230579643,-7.50198513800035
3981,2151.582601659,217.4,40.2702255462138,-7.5019902596759
3982,2151.582601659,217.4,40.2702204287308,-7.50199544853391
3983,2151.254517659,217.4,40.2702155632528,-7.5020003801585
3984,2151.254517659,217.4,40.2702104549934,-7.50200556003491
3985,2151.254517659,217.3,40.2702056059822,-7.50201053800463
3986,2151.254517659,217.3,40.2702005162219,-7.50201566219502
3987,2151.582601659,217.3,40.2701956967572,-7.5020205341817
3988,2151.582601659,217.4,40.2701906608267,-7.50202565585724
3989,2151.254517659,217.4,40.2701858125451,-7.50203054688494
3990,2151.254517659,217.4,40.2701806291948,-7.50203571310928
3991,2151.254517659,217.4,40.2701757162965,-7.5020406454524
3992,2151.254517659,217.4,40.2701705885999,-7.50204585011806
3993,2151.254517659,217.4,40.2701657372438,-7.50205084389542
3994,2151.254517659,217.4,40.2701606187186,-7.50205600868271
3995,2151.254517659,217.5,40.2701558345325,-7.50206082929456
3996,2151.254517659,217.5,40.2701509329943,-7.50206575481165
3997,2151.254517659,217.5,40.2701462583439,-7.5020704547106
3998,2151.254517659,217.6,40.2701415665492,-7.50207517832101
3999,2151.254517659,217.6,40.2701369134724,-7.50207989151275
4000,2151.254517659,217.6,40.2701321032833,-7.50208480086294
4001,2151.254517659,217.6,40.2701275097685,-7.5020894774097
4002,2151.254517659,217.6,40.2701224108889,-7.50209473955768
4003,2151.254517659,217.3,40.2701178993955,-7.50209929934346
4004,2151.254517659,216.7,40.2701133085904,-7.50210392379685
4005,2151.254517659,215.6,40.2701090941773,-7.50210816275938
4006,2151.254517659,214.3,40.2701050577728,-7.50211219478551
4007,2151.254517659,212.9,40.2701011236605,-7.50211615352168
4008,2151.254517659,211.6,40.2700970813674,-7.50212023045589
4009,2151.254517659,210.1,40.2700933612197,-7.50212400704493
4010,2151.254517659,208.9,40.2700898251773,-7.50212776495221
4011,2151.254517659,207.6,40.2700865576588,-7.5021311222795
4012,2151.254517659,206.4,40.2700834155696,-7.50213436751626
4013,2151.254517659,205.0,40.2700805762929,-7.50213729408535
4014,2151.254517659,203.5,40.2700777496267,-7.50214018652431
4015,2151.254517659,202.1,40.2700753557359,-7.50214297190243
4016,2151.254517659,200.6,40.2700733862827,-7.5021449701319
4017,2151.254517659,199.0,40.2700717676875,-7.50214662238961
4018,2151.254517659,196.9,40.2700703236616,-7.50214812483399
4019,2151.254517659,194.8,40.2700698514389,-7.50214896515379
4020,2151.254517659,193.0,40.2700689120481,-7.50215004941423
4021,2151.582601659,191.3,40.2700682128334,-7.50215088685992
4022,2151.582601659,190.1,40.2700676617158,-7.50215157952198
4023,2151.582601659,189.1,40.2700673673974,-7.5021521216522
4024,2151.582601659,188.0,40.2700672752665,-7.50215262785596
4025,2151.582601659,186.9,40.2700672385288,-7.50215298280935
4026,2151.582601659,185.8,40.270067187096,-7.50215322710925
4027,2151.582601659,184.9,40.270067113777,-7.50215372972036
4028,2151.582601659,184.7,40.2700671482218,-7.50215393953087
4029,2151.910685659,185.0,40.2700671765177,-7.502154109463
4030,2151.910685659,185.2,40.2700671871482,-7.50215425999485
4031,2151.910685659,185.3,40.270067186627,-7.5021544216639
4032,2151.910685659,185.3,40.2700669946009,-7.5021550309766
4033,2151.910685659,185.5,40.2700669103387,-7.50215525084651
4034,2151.910685659,185.6,40.2700667281614,-7.50215549191302
4035,2151.910685659,185.6,40.2700664591685,-7.50215570962735
4036,2151.910685659,185.7,40.2700658928348,-7.50215618062318
4037,2151.910685659,185.8,40.2700653173818,-7.5021563699556
4038,2151.910685659,185.7,40.2700645012317,-7.50215654922862
4039,2151.582601659,185.6,40.2700635260413,-7.50215674359074
4040,2151.582601659,185.6,40.2700620307389,-7.5021570116021
4041,2151.254517659,185.5,40.270060707348,-7.5021572347054
4042,2151.254517659,185.5,40.2700591365379,-7.50215748223868
4043,2151.254517659,185.4,40.2700574826641,-7.50215769492329
4044,2151.582601659,185.3,40.2700552939833,-7.5021578084509
4045,2151.582601659,185.3,40.2700533777867,-7.50215797191627
4046,2151.582601659,185.2,40.27005126576,-7.50215813610017
4047,2151.582601659,185.2,40.2700491490955,-7.50215828124305
4048,2151.582601659,185.1,40.2700468151835,-7.50215842530814
4049,2151.582601659,185.1,40.2700444645962,-7.50215835417376
4050,2151.582601659,185.1,40.270041973103,-7.50215856793617
4051,2151.910685659,185.1,40.2700395169925,-7.50215879211726
4052,2151.582601659,185.0,40.2700368467613,-7.50215905294333
4053,2151.910685659,185.0,40.2700343135277,-7.50215924299428
4054,2151.910685659,185.0,40.2700314452255,-7.50215951064637
4055,2151.910685659,185.0,40.2700286667093,-7.50215977614288
4056,2151.910685659,185.0,40.270025706641,-7.50216007181761
4057,2151.910685659,185.0,40.2700228169215,-7.50216036138485
4058,2151.910685659,185.0,40.2700196893711,-7.5021606649634
4059,2151.910685659,185.0,40.2700166769842,-7.50216095057872
4060,2151.910685659,185.0,40.270013481013,-7.50216125128316
4061,2151.582601659,185.0,40.2700106245399,-7.50216131918416
4062,2151.582601659,185.0,40.2700074127793,-7.50216155306539
4063,2151.582601659,185.0,40.2700042899709,-7.50216180850249
4064,2151.582601659,185.0,40.2700009184925,-7.50216212573309
4065,2151.582601659,185.0,40.2699976175193,-7.50216242679679
4066,2151.582601659,185.0,40.2699939207691,-7.50216269444889
4067,2151.582601659,185.0,40.2699905147416,-7.50216299407553
4068,2151.582601659,185.0,40.2699869321648,-7.50216330519864
4069,2151.582601659,185.0,40.2699834867942,-7.50216362638115
4070,2151.582601659,185.0,40.2699799070314,-7.50216393930058
4071,2151.582601659,185.0,40.2699763850588,-7.50216432407293
4072,2151.582601659,185.0,40.2699726410446,-7.5021647663276
4073,2151.582601659,185.1,40.2699690657632,-7.50216517265581
4074,2151.582601659,185.1,40.2699653778717,-7.5021655782655
4075,2151.582601659,185.1,40.2699617383905,-7.50216595657108
4076,2151.582601659,185.1,40.2699578389837,-7.50216635822885
4077,2151.582601659,185.1,40.2699540743859,-7.50216675844957
4078,2151.582601659,185.1,40.269949923391,-7.50216718202249
4079,2151.582601659,185.2,40.2699460903204,-7.50216761206216
4080,2151.582601659,185.2,40.26994206439,-7.50216806689109
4081,2151.582601659,185.2,40.2699382044305,-7.50216849836783
4082,2151.582601659,185.1,40.2699341119033,-7.5021689456522
4083,2151.582601659,185.1,40.2699302058263,-7.50216936563247
